record_type,record_id,latitude,longitude,spatial_block_id,spatial_block_name,sample_ratio_tier,min_dist_to_landslide_m,nearest_positive_sl_no,colocation_duplicate_flag
POSITIVE,19698,25.152367,92.195708,5,Jaintia Hills Block,NA,0.0,19698,NO
POSITIVE,19699,25.153272,92.206058,5,Jaintia Hills Block,NA,0.0,19699,NO
POSITIVE,19700,25.156419,92.141353,5,Jaintia Hills Block,NA,0.0,19700,NO
POSITIVE,19701,25.156542,92.198469,5,Jaintia Hills Block,NA,0.0,19701,NO
POSITIVE,19702,25.156889,92.198194,5,Jaintia Hills Block,NA,0.0,19702,NO
POSITIVE,19703,25.157592,92.239928,5,Jaintia Hills Block,NA,0.0,19703,NO
POSITIVE,19704,25.158643,91.525222,2,West Khasi Block,NA,0.0,19704,NO
POSITIVE,19705,25.159367,92.202078,5,Jaintia Hills Block,NA,0.0,19705,NO
POSITIVE,19706,25.159469,91.528337,2,West Khasi Block,NA,0.0,19706,NO
POSITIVE,19707,25.160222,91.527843,2,West Khasi Block,NA,0.0,19707,NO
POSITIVE,19708,25.160398,91.489558,2,West Khasi Block,NA,0.0,19708,NO
POSITIVE,19709,25.16400556,92.38702778,5,Jaintia Hills Block,NA,0.0,19709,YES_CO_LOCATED_GSI_EVENT
POSITIVE,19710,25.164133,92.417747,5,Jaintia Hills Block,NA,0.0,19710,NO
POSITIVE,19711,25.165028,92.388056,5,Jaintia Hills Block,NA,0.0,19711,NO
POSITIVE,19712,25.165222,92.388389,5,Jaintia Hills Block,NA,0.0,19712,NO
POSITIVE,19713,25.169159,91.690014,3,East Khasi Block,NA,0.0,19713,NO
POSITIVE,19714,25.180032,91.65815,3,East Khasi Block,NA,0.0,19714,NO
POSITIVE,19715,25.180536,91.576839,2,West Khasi Block,NA,0.0,19715,NO
POSITIVE,19716,25.18092,91.570335,2,West Khasi Block,NA,0.0,19716,NO
POSITIVE,19717,25.181759,91.573658,2,West Khasi Block,NA,0.0,19717,NO
POSITIVE,19718,25.181969,91.637545,3,East Khasi Block,NA,0.0,19718,NO
POSITIVE,19719,25.182254,91.618979,3,East Khasi Block,NA,0.0,19719,NO
POSITIVE,19720,25.184381,92.029531,5,Jaintia Hills Block,NA,0.0,19720,NO
POSITIVE,19721,25.18676,91.396515,2,West Khasi Block,NA,0.0,19721,NO
POSITIVE,19722,25.188327,91.761486,3,East Khasi Block,NA,0.0,19722,NO
POSITIVE,19723,25.188444,92.074139,5,Jaintia Hills Block,NA,0.0,19723,NO
POSITIVE,19724,25.189106,92.079564,5,Jaintia Hills Block,NA,0.0,19724,NO
POSITIVE,19725,25.18955,91.453997,2,West Khasi Block,NA,0.0,19725,NO
POSITIVE,19726,25.191111,92.003389,5,Jaintia Hills Block,NA,0.0,19726,NO
POSITIVE,19727,25.191366,91.040468,2,West Khasi Block,NA,0.0,19727,NO
POSITIVE,19728,25.191611,92.155361,5,Jaintia Hills Block,NA,0.0,19728,NO
POSITIVE,19729,25.192422,92.37705,5,Jaintia Hills Block,NA,0.0,19729,NO
POSITIVE,19730,25.196781,91.574727,2,West Khasi Block,NA,0.0,19730,NO
POSITIVE,19731,25.197283,92.1991,5,Jaintia Hills Block,NA,0.0,19731,NO
POSITIVE,19732,25.197283,92.2225,5,Jaintia Hills Block,NA,0.0,19732,NO
POSITIVE,19733,25.197881,91.139559,2,West Khasi Block,NA,0.0,19733,NO
POSITIVE,19734,25.199311,91.858857,3,East Khasi Block,NA,0.0,19734,NO
POSITIVE,19735,25.200333,92.200472,5,Jaintia Hills Block,NA,0.0,19735,NO
POSITIVE,19736,25.200934,91.63449,3,East Khasi Block,NA,0.0,19736,NO
POSITIVE,19737,25.201,91.234,2,West Khasi Block,NA,0.0,19737,NO
POSITIVE,19738,25.20111,91.640451,3,East Khasi Block,NA,0.0,19738,NO
POSITIVE,19739,25.20283,91.20908,2,West Khasi Block,NA,0.0,19739,NO
POSITIVE,19740,25.202886,92.201147,5,Jaintia Hills Block,NA,0.0,19740,NO
POSITIVE,19741,25.204882,91.742535,3,East Khasi Block,NA,0.0,19741,NO
POSITIVE,19742,25.205078,91.57517,2,West Khasi Block,NA,0.0,19742,NO
POSITIVE,19743,25.205307,91.755686,3,East Khasi Block,NA,0.0,19743,NO
POSITIVE,19744,25.205465,91.755789,3,East Khasi Block,NA,0.0,19744,NO
POSITIVE,19745,25.205623,91.736208,3,East Khasi Block,NA,0.0,19745,NO
POSITIVE,19746,25.205651,91.599771,2,West Khasi Block,NA,0.0,19746,NO
POSITIVE,19747,25.206426,91.75498,3,East Khasi Block,NA,0.0,19747,NO
POSITIVE,19748,25.20655,91.744914,3,East Khasi Block,NA,0.0,19748,NO
POSITIVE,19749,25.206573,91.738428,3,East Khasi Block,NA,0.0,19749,NO
POSITIVE,19750,25.206686,91.73898,3,East Khasi Block,NA,0.0,19750,NO
POSITIVE,19751,25.206763,91.231417,2,West Khasi Block,NA,0.0,19751,NO
POSITIVE,19752,25.206885,91.740497,3,East Khasi Block,NA,0.0,19752,NO
POSITIVE,19753,25.206892,91.736341,3,East Khasi Block,NA,0.0,19753,NO
POSITIVE,19754,25.206972,92.208028,5,Jaintia Hills Block,NA,0.0,19754,NO
POSITIVE,19755,25.2071,91.741225,3,East Khasi Block,NA,0.0,19755,NO
POSITIVE,19756,25.207314,91.592357,2,West Khasi Block,NA,0.0,19756,NO
POSITIVE,19757,25.207515,91.746839,3,East Khasi Block,NA,0.0,19757,NO
POSITIVE,19758,25.208256,91.69041,3,East Khasi Block,NA,0.0,19758,NO
POSITIVE,19759,25.208313,91.606889,3,East Khasi Block,NA,0.0,19759,NO
POSITIVE,19760,25.20836,91.725397,3,East Khasi Block,NA,0.0,19760,NO
POSITIVE,19761,25.208593,91.742294,3,East Khasi Block,NA,0.0,19761,NO
POSITIVE,19762,25.209427,91.646032,3,East Khasi Block,NA,0.0,19762,NO
POSITIVE,19763,25.209456,91.646315,3,East Khasi Block,NA,0.0,19763,NO
POSITIVE,19764,25.209568,91.745894,3,East Khasi Block,NA,0.0,19764,NO
POSITIVE,19765,25.209703,91.646662,3,East Khasi Block,NA,0.0,19765,NO
POSITIVE,19766,25.211269,91.208223,2,West Khasi Block,NA,0.0,19766,NO
POSITIVE,19767,25.211722,92.065389,5,Jaintia Hills Block,NA,0.0,19767,NO
POSITIVE,19768,25.211814,92.065517,5,Jaintia Hills Block,NA,0.0,19768,NO
POSITIVE,19769,25.21225,92.047306,5,Jaintia Hills Block,NA,0.0,19769,NO
POSITIVE,19770,25.212554,91.747962,3,East Khasi Block,NA,0.0,19770,NO
POSITIVE,19771,25.214153,92.045428,5,Jaintia Hills Block,NA,0.0,19771,NO
POSITIVE,19772,25.214783,91.590875,2,West Khasi Block,NA,0.0,19772,NO
POSITIVE,19773,25.214944,92.073917,5,Jaintia Hills Block,NA,0.0,19773,NO
POSITIVE,19774,25.215028,92.075167,5,Jaintia Hills Block,NA,0.0,19774,NO
POSITIVE,19775,25.215583,92.077639,5,Jaintia Hills Block,NA,0.0,19775,NO
POSITIVE,19776,25.215611,92.077361,5,Jaintia Hills Block,NA,0.0,19776,NO
POSITIVE,19777,25.216078,91.738387,3,East Khasi Block,NA,0.0,19777,NO
POSITIVE,19778,25.216169,91.389142,2,West Khasi Block,NA,0.0,19778,NO
POSITIVE,19779,25.216464,91.735629,3,East Khasi Block,NA,0.0,19779,NO
POSITIVE,19780,25.216805,91.709405,3,East Khasi Block,NA,0.0,19780,NO
POSITIVE,19781,25.217558,91.709355,3,East Khasi Block,NA,0.0,19781,NO
POSITIVE,19782,25.217886,91.73381,3,East Khasi Block,NA,0.0,19782,NO
POSITIVE,19783,25.218732,91.740262,3,East Khasi Block,NA,0.0,19783,NO
POSITIVE,19784,25.218821,91.581584,2,West Khasi Block,NA,0.0,19784,NO
POSITIVE,19785,25.218961,91.707094,3,East Khasi Block,NA,0.0,19785,NO
POSITIVE,19786,25.219787,91.710947,3,East Khasi Block,NA,0.0,19786,NO
POSITIVE,19787,25.220023,91.631989,3,East Khasi Block,NA,0.0,19787,NO
POSITIVE,19788,25.22026,91.720198,3,East Khasi Block,NA,0.0,19788,NO
POSITIVE,19789,25.220764,91.187,2,West Khasi Block,NA,0.0,19789,NO
POSITIVE,19790,25.221164,91.719886,3,East Khasi Block,NA,0.0,19790,NO
POSITIVE,19791,25.221406,91.387092,2,West Khasi Block,NA,0.0,19791,NO
POSITIVE,19792,25.221572,91.185833,2,West Khasi Block,NA,0.0,19792,NO
POSITIVE,19793,25.22175,91.693006,3,East Khasi Block,NA,0.0,19793,NO
POSITIVE,19794,25.222221,91.742134,3,East Khasi Block,NA,0.0,19794,NO
POSITIVE,19795,25.222304,91.763619,3,East Khasi Block,NA,0.0,19795,NO
POSITIVE,19796,25.222501,91.714409,3,East Khasi Block,NA,0.0,19796,NO
POSITIVE,19797,25.222528,91.765256,3,East Khasi Block,NA,0.0,19797,NO
POSITIVE,19798,25.222564,91.691398,3,East Khasi Block,NA,0.0,19798,NO
POSITIVE,19799,25.223307,91.762345,3,East Khasi Block,NA,0.0,19799,NO
POSITIVE,19800,25.223553,91.671157,3,East Khasi Block,NA,0.0,19800,NO
POSITIVE,19801,25.223708,91.76661,3,East Khasi Block,NA,0.0,19801,NO
POSITIVE,19802,25.223769,91.740164,3,East Khasi Block,NA,0.0,19802,NO
POSITIVE,19803,25.224417,91.689893,3,East Khasi Block,NA,0.0,19803,NO
POSITIVE,19804,25.224506,91.704403,3,East Khasi Block,NA,0.0,19804,NO
POSITIVE,19805,25.224654,91.735929,3,East Khasi Block,NA,0.0,19805,NO
POSITIVE,19806,25.224808,91.696177,3,East Khasi Block,NA,0.0,19806,NO
POSITIVE,19807,25.225772,91.863037,3,East Khasi Block,NA,0.0,19807,NO
POSITIVE,19808,25.226046,91.701458,3,East Khasi Block,NA,0.0,19808,NO
POSITIVE,19809,25.226751,91.754441,3,East Khasi Block,NA,0.0,19809,NO
POSITIVE,19810,25.226806,92.090611,5,Jaintia Hills Block,NA,0.0,19810,NO
POSITIVE,19811,25.227063,91.691293,3,East Khasi Block,NA,0.0,19811,NO
POSITIVE,19812,25.227183,91.690972,3,East Khasi Block,NA,0.0,19812,NO
POSITIVE,19813,25.227249,91.748917,3,East Khasi Block,NA,0.0,19813,NO
POSITIVE,19814,25.22784,91.688252,3,East Khasi Block,NA,0.0,19814,NO
POSITIVE,19815,25.228005,91.687913,3,East Khasi Block,NA,0.0,19815,NO
POSITIVE,19816,25.228272,91.687776,3,East Khasi Block,NA,0.0,19816,NO
POSITIVE,19817,25.228344,91.693332,3,East Khasi Block,NA,0.0,19817,NO
POSITIVE,19818,25.228472,92.187806,5,Jaintia Hills Block,NA,0.0,19818,NO
POSITIVE,19819,25.228755,91.963018,3,East Khasi Block,NA,0.0,19819,NO
POSITIVE,19820,25.229161,91.693249,3,East Khasi Block,NA,0.0,19820,NO
POSITIVE,19821,25.229167,92.2235,5,Jaintia Hills Block,NA,0.0,19821,NO
POSITIVE,19822,25.229706,91.745297,3,East Khasi Block,NA,0.0,19822,NO
POSITIVE,19823,25.229822,91.693551,3,East Khasi Block,NA,0.0,19823,NO
POSITIVE,19824,25.229972,92.223278,5,Jaintia Hills Block,NA,0.0,19824,NO
POSITIVE,19825,25.230047,92.221119,5,Jaintia Hills Block,NA,0.0,19825,NO
POSITIVE,19826,25.230063,91.688941,3,East Khasi Block,NA,0.0,19826,NO
POSITIVE,19827,25.231383,92.2215,5,Jaintia Hills Block,NA,0.0,19827,NO
POSITIVE,19828,25.232417,92.178881,5,Jaintia Hills Block,NA,0.0,19828,NO
POSITIVE,19829,25.233583,92.209583,5,Jaintia Hills Block,NA,0.0,19829,NO
POSITIVE,19830,25.234097,91.866071,3,East Khasi Block,NA,0.0,19830,NO
POSITIVE,19831,25.23416,91.690216,3,East Khasi Block,NA,0.0,19831,NO
POSITIVE,19832,25.234922,92.095531,5,Jaintia Hills Block,NA,0.0,19832,NO
POSITIVE,19833,25.234952,91.689803,3,East Khasi Block,NA,0.0,19833,NO
POSITIVE,19834,25.234966,91.690051,3,East Khasi Block,NA,0.0,19834,NO
POSITIVE,19835,25.23572,91.68776,3,East Khasi Block,NA,0.0,19835,NO
POSITIVE,19836,25.236428,92.096172,5,Jaintia Hills Block,NA,0.0,19836,NO
POSITIVE,19837,25.236582,91.688857,3,East Khasi Block,NA,0.0,19837,NO
POSITIVE,19838,25.23707,91.43212,2,West Khasi Block,NA,0.0,19838,NO
POSITIVE,19839,25.237221,91.679456,3,East Khasi Block,NA,0.0,19839,NO
POSITIVE,19840,25.237361,92.096992,5,Jaintia Hills Block,NA,0.0,19840,NO
POSITIVE,19841,25.239068,91.174728,2,West Khasi Block,NA,0.0,19841,NO
POSITIVE,19842,25.23908,90.63944,1,Garo Hills Block,NA,0.0,19842,NO
POSITIVE,19843,25.240315,91.733388,3,East Khasi Block,NA,0.0,19843,NO
POSITIVE,19844,25.240338,91.677786,3,East Khasi Block,NA,0.0,19844,NO
POSITIVE,19845,25.24327,91.866626,3,East Khasi Block,NA,0.0,19845,NO
POSITIVE,19846,25.243358,91.747094,3,East Khasi Block,NA,0.0,19846,NO
POSITIVE,19847,25.243671,91.866854,3,East Khasi Block,NA,0.0,19847,NO
POSITIVE,19848,25.243783,91.738698,3,East Khasi Block,NA,0.0,19848,NO
POSITIVE,19849,25.247014,92.096144,5,Jaintia Hills Block,NA,0.0,19849,NO
POSITIVE,19850,25.247226,91.671435,3,East Khasi Block,NA,0.0,19850,NO
POSITIVE,19851,25.24736,91.451647,2,West Khasi Block,NA,0.0,19851,NO
POSITIVE,19852,25.247518,91.450545,2,West Khasi Block,NA,0.0,19852,NO
POSITIVE,19853,25.251211,91.454514,2,West Khasi Block,NA,0.0,19853,NO
POSITIVE,19854,25.25419,90.21486,1,Garo Hills Block,NA,0.0,19854,NO
POSITIVE,19855,25.256259,91.868197,3,East Khasi Block,NA,0.0,19855,NO
POSITIVE,19856,25.257286,91.871763,3,East Khasi Block,NA,0.0,19856,NO
POSITIVE,19857,25.257449,91.87187,3,East Khasi Block,NA,0.0,19857,NO
POSITIVE,19858,25.258603,92.38555,5,Jaintia Hills Block,NA,0.0,19858,NO
POSITIVE,19859,25.259326,91.872712,3,East Khasi Block,NA,0.0,19859,NO
POSITIVE,19860,25.2608,91.8736,3,East Khasi Block,NA,0.0,19860,NO
POSITIVE,19861,25.261117,92.385231,5,Jaintia Hills Block,NA,0.0,19861,NO
POSITIVE,19862,25.2625,92.384639,5,Jaintia Hills Block,NA,0.0,19862,NO
POSITIVE,19863,25.262931,92.203628,5,Jaintia Hills Block,NA,0.0,19863,NO
POSITIVE,19864,25.263806,92.203,5,Jaintia Hills Block,NA,0.0,19864,NO
POSITIVE,19865,25.264575,92.381497,5,Jaintia Hills Block,NA,0.0,19865,NO
POSITIVE,19866,25.265048,91.591553,2,West Khasi Block,NA,0.0,19866,NO
POSITIVE,19867,25.265158,92.202239,5,Jaintia Hills Block,NA,0.0,19867,NO
POSITIVE,19868,25.266067,92.204897,5,Jaintia Hills Block,NA,0.0,19868,NO
POSITIVE,19869,25.266222,92.202528,5,Jaintia Hills Block,NA,0.0,19869,NO
POSITIVE,19870,25.266939,91.383208,2,West Khasi Block,NA,0.0,19870,NO
POSITIVE,19871,25.26851,91.580418,2,West Khasi Block,NA,0.0,19871,NO
POSITIVE,19872,25.269949,91.875273,3,East Khasi Block,NA,0.0,19872,NO
POSITIVE,19873,25.27142,91.874884,3,East Khasi Block,NA,0.0,19873,NO
POSITIVE,19874,25.27197,91.874872,3,East Khasi Block,NA,0.0,19874,NO
POSITIVE,19875,25.273217,91.609962,3,East Khasi Block,NA,0.0,19875,NO
POSITIVE,19876,25.27342,91.578074,2,West Khasi Block,NA,0.0,19876,NO
POSITIVE,19877,25.273477,91.577794,2,West Khasi Block,NA,0.0,19877,NO
POSITIVE,19878,25.274,92.373944,5,Jaintia Hills Block,NA,0.0,19878,NO
POSITIVE,19879,25.277215,91.865449,3,East Khasi Block,NA,0.0,19879,NO
POSITIVE,19880,25.277934,91.575,2,West Khasi Block,NA,0.0,19880,NO
POSITIVE,19881,25.278028,91.348931,2,West Khasi Block,NA,0.0,19881,NO
POSITIVE,19882,25.280528,92.380042,5,Jaintia Hills Block,NA,0.0,19882,NO
POSITIVE,19883,25.281122,92.345397,5,Jaintia Hills Block,NA,0.0,19883,NO
POSITIVE,19884,25.282267,92.341433,5,Jaintia Hills Block,NA,0.0,19884,NO
POSITIVE,19885,25.28236861,91.73874417,3,East Khasi Block,NA,0.0,19885,NO
POSITIVE,19886,25.282485,91.57685,2,West Khasi Block,NA,0.0,19886,NO
POSITIVE,19887,25.282608,91.867354,3,East Khasi Block,NA,0.0,19887,NO
POSITIVE,19888,25.282943,91.580161,2,West Khasi Block,NA,0.0,19888,NO
POSITIVE,19889,25.288467,91.224269,2,West Khasi Block,NA,0.0,19889,NO
POSITIVE,19890,25.289055,91.533039,2,West Khasi Block,NA,0.0,19890,NO
POSITIVE,19891,25.294601,91.930853,3,East Khasi Block,NA,0.0,19891,NO
POSITIVE,19892,25.294778,91.930833,3,East Khasi Block,NA,0.0,19892,NO
POSITIVE,19893,25.295624,91.56964,2,West Khasi Block,NA,0.0,19893,NO
POSITIVE,19894,25.295881,91.071747,2,West Khasi Block,NA,0.0,19894,NO
POSITIVE,19895,25.296,91.932,3,East Khasi Block,NA,0.0,19895,YES_CO_LOCATED_GSI_EVENT
POSITIVE,19896,25.297628,92.387525,5,Jaintia Hills Block,NA,0.0,19896,NO
POSITIVE,19897,25.298806,91.923167,3,East Khasi Block,NA,0.0,19897,NO
POSITIVE,19898,25.298951,91.726475,3,East Khasi Block,NA,0.0,19898,NO
POSITIVE,19899,25.299369,91.325575,2,West Khasi Block,NA,0.0,19899,NO
POSITIVE,19900,25.299931,91.726268,3,East Khasi Block,NA,0.0,19900,NO
POSITIVE,19901,25.300281,91.944944,3,East Khasi Block,NA,0.0,19901,NO
POSITIVE,19902,25.300389,91.726722,3,East Khasi Block,NA,0.0,19902,NO
POSITIVE,19903,25.301167,91.929306,3,East Khasi Block,NA,0.0,19903,NO
POSITIVE,19904,25.301383,91.922017,3,East Khasi Block,NA,0.0,19904,NO
POSITIVE,19905,25.301444,91.9245,3,East Khasi Block,NA,0.0,19905,NO
POSITIVE,19906,25.301559,91.922585,3,East Khasi Block,NA,0.0,19906,NO
POSITIVE,19907,25.301676,91.923138,3,East Khasi Block,NA,0.0,19907,NO
POSITIVE,19908,25.302544,91.925218,3,East Khasi Block,NA,0.0,19908,NO
POSITIVE,19909,25.305047,91.075778,2,West Khasi Block,NA,0.0,19909,NO
POSITIVE,19910,25.309969,92.69525,5,Jaintia Hills Block,NA,0.0,19910,NO
POSITIVE,19911,25.311336,90.969222,1,Garo Hills Block,NA,0.0,19911,NO
POSITIVE,19912,25.311778,91.917528,3,East Khasi Block,NA,0.0,19912,NO
POSITIVE,19913,25.312667,92.130417,5,Jaintia Hills Block,NA,0.0,19913,NO
POSITIVE,19914,25.31458,91.45242,2,West Khasi Block,NA,0.0,19914,NO
POSITIVE,19915,25.31488,91.44913,2,West Khasi Block,NA,0.0,19915,NO
POSITIVE,19916,25.31488,91.33367,2,West Khasi Block,NA,0.0,19916,NO
POSITIVE,19917,25.315176,91.923021,3,East Khasi Block,NA,0.0,19917,NO
POSITIVE,19918,25.316069,92.685461,5,Jaintia Hills Block,NA,0.0,19918,NO
POSITIVE,19919,25.316519,92.692311,5,Jaintia Hills Block,NA,0.0,19919,NO
POSITIVE,19920,25.316519,92.692,5,Jaintia Hills Block,NA,0.0,19920,NO
POSITIVE,19921,25.316589,92.687186,5,Jaintia Hills Block,NA,0.0,19921,NO
POSITIVE,19922,25.318161,92.687219,5,Jaintia Hills Block,NA,0.0,19922,NO
POSITIVE,19923,25.31848,91.45262,2,West Khasi Block,NA,0.0,19923,NO
POSITIVE,19924,25.320833,91.9275,3,East Khasi Block,NA,0.0,19924,NO
POSITIVE,19925,25.321102,91.927514,3,East Khasi Block,NA,0.0,19925,NO
POSITIVE,19926,25.321975,92.504228,5,Jaintia Hills Block,NA,0.0,19926,NO
POSITIVE,19927,25.322897,91.927752,3,East Khasi Block,NA,0.0,19927,NO
POSITIVE,19928,25.324583,91.940667,3,East Khasi Block,NA,0.0,19928,NO
POSITIVE,19929,25.324806,91.942194,3,East Khasi Block,NA,0.0,19929,NO
POSITIVE,19930,25.324861,91.938389,3,East Khasi Block,NA,0.0,19930,NO
POSITIVE,19931,25.324889,91.943417,3,East Khasi Block,NA,0.0,19931,NO
POSITIVE,19932,25.325889,91.935222,3,East Khasi Block,NA,0.0,19932,NO
POSITIVE,19933,25.326032,91.659568,3,East Khasi Block,NA,0.0,19933,NO
POSITIVE,19934,25.326063,91.931808,3,East Khasi Block,NA,0.0,19934,NO
POSITIVE,19935,25.326204,91.932463,3,East Khasi Block,NA,0.0,19935,NO
POSITIVE,19936,25.326694,91.933972,3,East Khasi Block,NA,0.0,19936,NO
POSITIVE,19937,25.32765,91.893414,3,East Khasi Block,NA,0.0,19937,NO
POSITIVE,19938,25.331209,91.67737,3,East Khasi Block,NA,0.0,19938,NO
POSITIVE,19939,25.331948,91.661011,3,East Khasi Block,NA,0.0,19939,NO
POSITIVE,19940,25.332836,91.934395,3,East Khasi Block,NA,0.0,19940,NO
POSITIVE,19941,25.333758,92.589778,5,Jaintia Hills Block,NA,0.0,19941,NO
POSITIVE,19942,25.338631,91.777559,3,East Khasi Block,NA,0.0,19942,NO
POSITIVE,19943,25.338711,91.775111,3,East Khasi Block,NA,0.0,19943,NO
POSITIVE,19944,25.339339,92.584781,5,Jaintia Hills Block,NA,0.0,19944,NO
POSITIVE,19945,25.341306,92.009611,5,Jaintia Hills Block,NA,0.0,19945,NO
POSITIVE,19946,25.342269,92.58225,5,Jaintia Hills Block,NA,0.0,19946,NO
POSITIVE,19947,25.343028,92.0625,5,Jaintia Hills Block,NA,0.0,19947,NO
POSITIVE,19948,25.343111,92.584269,5,Jaintia Hills Block,NA,0.0,19948,NO
POSITIVE,19949,25.343528,92.069028,5,Jaintia Hills Block,NA,0.0,19949,NO
POSITIVE,19950,25.343939,92.5849,5,Jaintia Hills Block,NA,0.0,19950,NO
POSITIVE,19951,25.345,91.891,3,East Khasi Block,NA,0.0,19951,YES_CO_LOCATED_GSI_EVENT
POSITIVE,19952,25.34555,91.891461,3,East Khasi Block,NA,0.0,19952,NO
POSITIVE,19953,25.345611,91.895,3,East Khasi Block,NA,0.0,19953,NO
POSITIVE,19954,25.346111,92.00675,5,Jaintia Hills Block,NA,0.0,19954,NO
POSITIVE,19955,25.346641,91.891987,3,East Khasi Block,NA,0.0,19955,NO
POSITIVE,19956,25.346972,92.008278,5,Jaintia Hills Block,NA,0.0,19956,NO
POSITIVE,19957,25.347353,92.010558,5,Jaintia Hills Block,NA,0.0,19957,NO
POSITIVE,19958,25.347444,92.007917,5,Jaintia Hills Block,NA,0.0,19958,NO
POSITIVE,19959,25.34815,91.892506,3,East Khasi Block,NA,0.0,19959,NO
POSITIVE,19960,25.348394,91.762714,3,East Khasi Block,NA,0.0,19960,NO
POSITIVE,19961,25.349742,91.893423,3,East Khasi Block,NA,0.0,19961,NO
POSITIVE,19962,25.350166,91.972582,3,East Khasi Block,NA,0.0,19962,NO
POSITIVE,19963,25.35093,92.51236,5,Jaintia Hills Block,NA,0.0,19963,NO
POSITIVE,19964,25.351304,91.89353,3,East Khasi Block,NA,0.0,19964,NO
POSITIVE,19965,25.352431,92.513478,5,Jaintia Hills Block,NA,0.0,19965,NO
POSITIVE,19966,25.353486,91.765544,3,East Khasi Block,NA,0.0,19966,NO
POSITIVE,19967,25.354239,92.572861,5,Jaintia Hills Block,NA,0.0,19967,NO
POSITIVE,19968,25.354644,91.973237,3,East Khasi Block,NA,0.0,19968,NO
POSITIVE,19969,25.35465,92.5735,5,Jaintia Hills Block,NA,0.0,19969,NO
POSITIVE,19970,25.35525,91.767889,3,East Khasi Block,NA,0.0,19970,NO
POSITIVE,19971,25.356361,92.004972,5,Jaintia Hills Block,NA,0.0,19971,NO
POSITIVE,19972,25.356461,92.006278,5,Jaintia Hills Block,NA,0.0,19972,NO
POSITIVE,19973,25.356475,91.225489,2,West Khasi Block,NA,0.0,19973,NO
POSITIVE,19974,25.357472,91.229167,2,West Khasi Block,NA,0.0,19974,NO
POSITIVE,19975,25.358972,92.003131,5,Jaintia Hills Block,NA,0.0,19975,NO
POSITIVE,19976,25.358977,91.973477,3,East Khasi Block,NA,0.0,19976,NO
POSITIVE,19977,25.359281,91.035939,2,West Khasi Block,NA,0.0,19977,NO
POSITIVE,19978,25.359306,91.885111,3,East Khasi Block,NA,0.0,19978,NO
POSITIVE,19979,25.359331,91.974469,3,East Khasi Block,NA,0.0,19979,NO
POSITIVE,19980,25.359611,91.889417,3,East Khasi Block,NA,0.0,19980,NO
POSITIVE,19981,25.359922,91.882943,3,East Khasi Block,NA,0.0,19981,NO
POSITIVE,19982,25.359923,91.883122,3,East Khasi Block,NA,0.0,19982,NO
POSITIVE,19983,25.359985,91.882639,3,East Khasi Block,NA,0.0,19983,NO
POSITIVE,19984,25.360004,91.8838,3,East Khasi Block,NA,0.0,19984,NO
POSITIVE,19985,25.360132,91.882043,3,East Khasi Block,NA,0.0,19985,NO
POSITIVE,19986,25.360351,91.974979,3,East Khasi Block,NA,0.0,19986,NO
POSITIVE,19987,25.361056,91.034889,2,West Khasi Block,NA,0.0,19987,NO
POSITIVE,19988,25.362972,91.976278,3,East Khasi Block,NA,0.0,19988,NO
POSITIVE,19989,25.363156,92.618839,5,Jaintia Hills Block,NA,0.0,19989,NO
POSITIVE,19990,25.364889,91.881,3,East Khasi Block,NA,0.0,19990,NO
POSITIVE,19991,25.36565,92.5314,5,Jaintia Hills Block,NA,0.0,19991,NO
POSITIVE,19992,25.36925,91.879611,3,East Khasi Block,NA,0.0,19992,NO
POSITIVE,19993,25.372139,91.879889,3,East Khasi Block,NA,0.0,19993,NO
POSITIVE,19994,25.374072,90.8146,1,Garo Hills Block,NA,0.0,19994,NO
POSITIVE,19995,25.37539167,92.431275,5,Jaintia Hills Block,NA,0.0,19995,NO
POSITIVE,19996,25.375719,92.610181,5,Jaintia Hills Block,NA,0.0,19996,NO
POSITIVE,19997,25.375806,92.609725,5,Jaintia Hills Block,NA,0.0,19997,NO
POSITIVE,19998,25.375917,91.876,3,East Khasi Block,NA,0.0,19998,NO
POSITIVE,19999,25.376083,91.876944,3,East Khasi Block,NA,0.0,19999,NO
POSITIVE,20000,25.3763,91.874028,3,East Khasi Block,NA,0.0,20000,NO
POSITIVE,20001,25.376992,91.038136,2,West Khasi Block,NA,0.0,20001,NO
POSITIVE,20002,25.381107,91.756477,3,East Khasi Block,NA,0.0,20002,NO
POSITIVE,20003,25.382428,91.874568,3,East Khasi Block,NA,0.0,20003,NO
POSITIVE,20004,25.382563,91.757675,3,East Khasi Block,NA,0.0,20004,NO
POSITIVE,20005,25.382694,91.877528,3,East Khasi Block,NA,0.0,20005,NO
POSITIVE,20006,25.382898,91.757906,3,East Khasi Block,NA,0.0,20006,NO
POSITIVE,20007,25.383298,91.87473,3,East Khasi Block,NA,0.0,20007,NO
POSITIVE,20008,25.385535,91.988473,3,East Khasi Block,NA,0.0,20008,NO
POSITIVE,20009,25.386191,91.874586,3,East Khasi Block,NA,0.0,20009,NO
POSITIVE,20010,25.386583,91.874694,3,East Khasi Block,NA,0.0,20010,NO
POSITIVE,20011,25.38707,91.988294,3,East Khasi Block,NA,0.0,20011,NO
POSITIVE,20012,25.387781,91.877117,3,East Khasi Block,NA,0.0,20012,NO
POSITIVE,20013,25.387912,91.762233,3,East Khasi Block,NA,0.0,20013,NO
